conversation_id,luhf_tag,escalation,total_turns,user_turns_before_escalation,total_user_turns,nlu_positive_count,nlu_neutral_count,nlu_negative_count,nlg_positive_count,nlg_neutral_count,nlg_negative_count,nlg_neg_intents,last_bot_intent,nlu_trajectory_index,nlg_trajectory_index,composite_trajectory_index,nlu_density_index,composite_density_index,adjusted_composite_index,last_turn_speaker,transfer_assumed_success,escalation_final_turn_proximity,early_escalation_but_luhf,pre_escalation_final4_score,final4_turns_composite_score,final4_score_with_length_penalty
8468,not_luhf,not_escalation,24,11,11,6,5,0,1,11,1,disambiguate_user_profile,confirm_date_scheduled,6,0,6,0.5454545454545454,0.25,1.8071652714732123,nlg,False,False,False,3,3,0.9035826357366061
8469,not_luhf,not_escalation,24,11,11,5,3,3,1,11,1,disambiguate_user_profile,confirm_date_scheduled,2,0,2,0.18181818181818182,0.08333333333333333,0.602388423824404,nlg,False,False,False,3,3,0.9035826357366061
8470,not_luhf,not_escalation,27,12,12,4,5,3,0,14,1,disambiguate_user_profile,ask_time_preference,1,-1,0,0.08333333333333333,0.0,0.0,nlg,False,False,False,-1,-1,-0.2592402606458915
8471,luhf,not_escalation,23,10,10,2,6,2,0,12,1,failed_schedule_warning,failed_schedule_warning,0,-1,-1,0.0,-0.043478260869565216,-0.31663676937905316,nlg,False,False,False,-2,-2,-0.6332735387581063
8472,luhf,not_escalation,17,7,7,4,1,2,0,9,1,disambiguate_user_profile,propose_date,2,-1,1,0.2857142857142857,0.058823529411764705,0.42741493194872665,nlg,False,False,False,0,0,0.0
8473,luhf,not_escalation,19,8,8,5,2,1,0,10,1,disambiguate_user_profile,propose_date,4,-1,3,0.5,0.15789473684210525,1.1602230703635035,nlg,False,False,False,0,0,0.0
8474,not_luhf,not_escalation,27,12,12,8,2,2,1,12,2,"disambiguate_user_profile,failed_schedule_warning",confirm_date_scheduled,6,-1,5,0.5,0.18518518518518517,1.2962013032294575,nlg,False,False,False,3,3,0.7777207819376746
8475,not_luhf,not_escalation,44,20,20,9,6,5,2,22,0,,confirm_date_scheduled,4,2,6,0.2,0.13636363636363635,0.6648189501740032,nlg,False,False,False,3,3,0.3324094750870016
8476,not_luhf,not_escalation,18,8,8,2,5,1,0,10,0,,ask_additional_service,1,0,1,0.125,0.05555555555555555,0.4065696597405991,nlg,False,False,False,0,0,0.0
8477,not_luhf,not_escalation,30,14,14,7,3,4,1,14,1,disambiguate_user_profile,confirm_date_scheduled,3,0,3,0.21428571428571427,0.1,0.6693904804452895,nlu,False,False,False,3,3,0.6693904804452895
8478,not_luhf,not_escalation,29,13,13,5,6,2,1,15,0,,confirm_date_scheduled,3,1,4,0.23076923076923078,0.13793103448275862,0.9382811523751905,nlg,False,False,False,3,3,0.7037108642813928
8479,not_luhf,not_escalation,20,9,9,1,5,3,0,9,2,"disambiguate_user_profile,disambiguate_user_profile",transportation_of_device,-2,-2,-4,-0.2222222222222222,-0.2,-1.4715177646857693,nlg,False,False,False,-1,-1,-0.36787944117144233
8480,not_luhf,not_escalation,18,8,8,5,2,1,1,8,1,disambiguate_user_profile,confirm_date_scheduled,4,0,4,0.5,0.2222222222222222,1.6262786389623964,nlu,False,False,False,3,3,1.2197089792217972
8481,luhf,not_escalation,23,10,10,5,3,2,0,12,1,disambiguate_user_profile,propose_date,3,-1,2,0.3,0.08695652173913043,0.6332735387581063,nlg,False,False,False,0,0,0.0
8482,not_luhf,not_escalation,18,8,8,4,3,1,1,8,1,disambiguate_user_profile,confirm_date_scheduled,3,0,3,0.375,0.16666666666666666,1.2197089792217972,nlu,False,False,False,3,3,1.2197089792217972
8483,not_luhf,not_escalation,19,8,8,5,2,1,1,9,1,disambiguate_user_profile,confirm_date_scheduled,4,0,4,0.5,0.21052631578947367,1.5469640938180047,nlu,False,False,False,3,3,1.1602230703635035
8484,not_luhf,not_escalation,27,12,12,6,5,1,1,14,0,,confirm_date_scheduled,5,1,6,0.4166666666666667,0.2222222222222222,1.5554415638753492,nlg,False,False,False,3,3,0.7777207819376746
8485,luhf,not_escalation,25,11,11,4,7,0,0,14,0,,propose_other_transportation_of_device,4,0,4,0.36363636363636365,0.16,1.1460191874407604,nlg,False,False,False,1,1,0.2865047968601901
8486,not_luhf,not_escalation,19,8,8,4,3,1,1,9,1,disambiguate_user_profile,confirm_date_scheduled,3,0,3,0.375,0.15789473684210525,1.1602230703635035,nlg,False,False,False,3,3,1.1602230703635035
8487,not_luhf,not_escalation,18,8,8,4,3,1,0,9,1,disambiguate_user_profile,propose_date,3,-1,2,0.375,0.1111111111111111,0.8131393194811982,nlu,False,False,False,1,1,0.4065696597405991
8488,not_luhf,not_escalation,22,10,10,5,3,2,1,10,1,disambiguate_user_profile,confirm_date_scheduled,3,0,3,0.3,0.13636363636363635,0.9986132510942387,nlu,False,False,False,3,3,0.9986132510942387
8489,luhf,not_escalation,30,13,13,4,5,4,0,15,2,"failed_schedule_warning,failed_schedule_warning",failed_schedule_warning,0,-2,-2,0.0,-0.06666666666666667,-0.44626032029685964,nlg,False,False,False,0,0,0.0
8490,not_luhf,not_escalation,23,10,10,6,4,0,0,12,1,disambiguate_user_profile,propose_date,6,-1,5,0.6,0.21739130434782608,1.583183846895266,nlg,False,False,False,2,2,0.6332735387581063
8491,not_luhf,not_escalation,25,12,12,6,3,3,0,13,0,,ask_time_preference,3,0,3,0.25,0.12,0.8595143905805702,nlu,False,False,False,0,0,0.0
8492,not_luhf,not_escalation,20,9,9,3,2,4,0,11,0,,propose_date,-1,0,-1,-0.1111111111111111,-0.05,-0.36787944117144233,nlu,False,False,False,0,0,0.0
8493,not_luhf,not_escalation,19,8,8,4,2,2,0,10,1,disambiguate_user_profile,propose_date,2,-1,1,0.25,0.05263157894736842,0.3867410234545012,nlg,False,False,False,0,0,0.0
8494,luhf,not_escalation,28,12,12,5,2,5,1,13,2,"disambiguate_user_profile,disambiguate_user_profile",time_asked_unavailable_propose_new,0,-1,-1,0.0,-0.03571428571428571,-0.24659696394160643,nlg,False,False,False,0,0,0.0
8495,not_luhf,not_escalation,17,8,8,2,4,2,0,9,0,,ask_additional_service,0,0,0,0.0,0.0,0.0,nlu,False,False,False,-1,-1,-0.42741493194872665
8496,not_luhf,not_escalation,21,9,9,4,5,0,1,10,1,disambiguate_user_profile,confirm_date_scheduled,4,0,4,0.4444444444444444,0.19047619047619047,1.3997509964446213,nlg,False,False,False,2,2,0.6998754982223107
8497,not_luhf,not_escalation,19,8,8,4,3,1,0,10,1,disambiguate_user_profile,propose_date,3,-1,2,0.375,0.10526315789473684,0.7734820469090024,nlg,False,False,False,1,1,0.3867410234545012
8498,luhf,not_escalation,29,12,12,5,1,6,0,13,4,"disambiguate_user_profile,failed_schedule_warning,failed_schedule_warning,failed_schedule_warning",failed_schedule_warning,-1,-4,-5,-0.08333333333333333,-0.1724137931034483,-1.172851440468988,nlg,False,False,False,-2,-2,-0.46914057618759525
8499,not_luhf,not_escalation,21,9,9,5,2,2,1,10,1,disambiguate_user_profile,confirm_date_scheduled,3,0,3,0.3333333333333333,0.14285714285714285,1.049813247333466,nlg,False,False,False,3,3,1.049813247333466
8500,luhf,not_escalation,33,15,15,6,5,4,0,18,0,,ask_time_preference,2,0,2,0.13333333333333333,0.06060606060606061,0.38409981724150816,nlg,False,False,False,0,0,0.0
8501,luhf,not_escalation,21,9,9,3,3,3,0,11,1,disambiguate_user_profile,ask_time_preference,0,-1,-1,0.0,-0.047619047619047616,-0.3499377491111553,nlg,False,False,False,0,0,0.0
8502,luhf,not_escalation,17,7,7,2,4,1,0,9,1,did_not_understand,ask_phone_number,1,-1,0,0.14285714285714285,0.0,0.0,nlg,False,False,False,1,1,0.42741493194872665
8503,not_luhf,not_escalation,25,11,11,6,2,3,1,13,0,,confirm_change_schedule,3,1,4,0.2727272727272727,0.16,1.1460191874407604,nlg,False,False,False,3,3,0.8595143905805702
8504,not_luhf,not_escalation,18,8,8,3,3,2,0,9,1,disambiguate_user_profile,propose_date,1,-1,0,0.125,0.0,0.0,nlu,False,False,False,0,0,0.0
8505,not_luhf,not_escalation,28,12,12,5,4,3,0,15,1,disambiguate_user_profile,propose_date,2,-1,1,0.16666666666666666,0.03571428571428571,0.24659696394160643,nlg,False,False,False,0,0,0.0
8506,not_luhf,not_escalation,23,11,11,5,3,3,0,11,1,disambiguate_user_profile,time_asked_unavailable_propose_new,2,-1,1,0.18181818181818182,0.043478260869565216,0.31663676937905316,nlu,False,False,False,2,2,0.6332735387581063
8507,not_luhf,not_escalation,18,8,8,5,3,0,1,8,1,disambiguate_user_profile,confirm_date_scheduled,5,0,5,0.625,0.2777777777777778,2.0328482987029957,nlu,False,False,False,3,3,1.2197089792217972
8508,not_luhf,not_escalation,18,8,8,2,5,1,0,9,1,disambiguate_user_profile,inform_schedule_inspection,1,-1,0,0.125,0.0,0.0,nlg,False,False,False,-1,-1,-0.4065696597405991
8509,luhf,not_escalation,27,12,12,5,3,4,1,13,1,disambiguate_user_profile,time_asked_unavailable_propose_new,1,0,1,0.08333333333333333,0.037037037037037035,0.2592402606458915,nlg,False,False,False,0,0,0.0
8510,luhf,not_escalation,21,9,9,5,2,2,1,10,1,disambiguate_user_profile,confirm_date_scheduled,3,0,3,0.3333333333333333,0.14285714285714285,1.049813247333466,nlg,False,False,False,3,3,1.049813247333466
8511,not_luhf,not_escalation,22,10,10,4,3,3,0,11,1,disambiguate_user_profile,propose_date,1,-1,0,0.1,0.0,0.0,nlu,False,False,False,0,0,0.0
8512,not_luhf,not_escalation,17,7,7,3,3,1,0,9,1,disambiguate_user_profile,propose_date,2,-1,1,0.2857142857142857,0.058823529411764705,0.42741493194872665,nlg,False,False,False,1,1,0.42741493194872665
8513,not_luhf,not_escalation,32,15,15,8,3,4,0,17,0,,propose_date,4,0,4,0.26666666666666666,0.125,0.8075860719786215,nlu,False,False,False,2,2,0.40379303598931077
8514,not_luhf,not_escalation,17,8,8,3,3,2,0,8,1,disambiguate_user_profile,ask_additional_service,1,-1,0,0.125,0.0,0.0,nlu,False,False,False,-1,-1,-0.42741493194872665
8515,luhf,not_escalation,27,12,12,3,4,5,0,13,2,"disambiguate_user_profile,disambiguate_user_profile",time_asked_unavailable_propose_new,-2,-2,-4,-0.16666666666666666,-0.14814814814814814,-1.036961042583566,nlg,False,False,False,0,0,0.0
8516,not_luhf,not_escalation,26,12,12,3,7,2,0,13,1,disambiguate_user_profile,propose_date,1,-1,0,0.08333333333333333,0.0,0.0,nlu,False,False,False,0,0,0.0
8517,not_luhf,not_escalation,18,8,8,3,3,2,0,9,1,disambiguate_user_profile,propose_date,1,-1,0,0.125,0.0,0.0,nlu,False,False,False,2,2,0.8131393194811982
8518,not_luhf,not_escalation,31,14,14,2,6,6,0,17,0,,propose_date,-4,0,-4,-0.2857142857142857,-0.12903225806451613,-0.8489918953069722,nlg,False,False,False,-1,-1,-0.21224797382674304
8519,not_luhf,not_escalation,22,10,10,4,5,1,1,10,1,disambiguate_user_profile,confirm_date_scheduled,3,0,3,0.3,0.13636363636363635,0.9986132510942387,nlu,False,False,False,3,3,0.9986132510942387
8520,luhf,not_escalation,25,11,11,5,3,3,1,12,1,disambiguate_user_profile,time_asked_unavailable_propose_new,2,0,2,0.18181818181818182,0.08,0.5730095937203802,nlg,False,False,False,2,2,0.5730095937203802
8521,not_luhf,not_escalation,18,8,8,3,2,3,0,9,1,disambiguate_user_profile,ask_time_preference,0,-1,-1,0.0,-0.05555555555555555,-0.4065696597405991,nlu,False,False,False,0,0,0.0
8522,not_luhf,not_escalation,20,9,9,5,2,2,0,10,1,disambiguate_user_profile,propose_date,3,-1,2,0.3333333333333333,0.1,0.7357588823428847,nlu,False,False,False,2,2,0.7357588823428847
8523,not_luhf,not_escalation,20,9,9,1,6,2,0,10,1,working_on_previous_request,ask_last_name,-1,-1,-2,-0.1111111111111111,-0.1,-0.7357588823428847,nlu,False,False,False,0,0,0.0
8524,luhf,not_escalation,30,14,14,7,3,4,0,15,1,disambiguate_user_profile,propose_date,3,-1,2,0.21428571428571427,0.06666666666666667,0.44626032029685964,nlg,False,False,False,2,2,0.44626032029685964
8525,not_luhf,not_escalation,24,11,11,6,3,2,1,11,1,disambiguate_user_profile,confirm_date_scheduled,4,0,4,0.36363636363636365,0.16666666666666666,1.204776847648808,nlu,False,False,False,3,3,0.9035826357366061
8526,luhf,not_escalation,29,13,13,6,1,6,0,16,0,,ask_time_preference,0,0,0,0.0,0.0,0.0,nlg,False,False,False,0,0,0.0
8527,not_luhf,not_escalation,37,17,17,6,6,5,0,20,0,,ask_time_preference,1,0,1,0.058823529411764705,0.02702702702702703,0.1572371663136276,nlg,False,False,False,0,0,0.0
8528,not_luhf,not_escalation,17,8,8,4,1,3,0,9,0,,propose_other_transportation_of_device,1,0,1,0.125,0.058823529411764705,0.42741493194872665,nlu,False,False,False,0,0,0.0
8529,not_luhf,not_escalation,20,9,9,5,1,3,0,11,0,,propose_date,2,0,2,0.2222222222222222,0.1,0.7357588823428847,nlu,False,False,False,2,2,0.7357588823428847
8530,luhf,not_escalation,30,13,13,5,5,3,0,17,0,,propose_date,2,0,2,0.15384615384615385,0.06666666666666667,0.44626032029685964,nlg,False,False,False,0,0,0.0
8531,not_luhf,not_escalation,20,9,9,5,2,2,0,10,1,disambiguate_user_profile,ask_time_preference,3,-1,2,0.3333333333333333,0.1,0.7357588823428847,nlu,False,False,False,0,0,0.0
8532,not_luhf,not_escalation,19,8,8,4,3,1,0,10,1,disambiguate_user_profile,propose_date,3,-1,2,0.375,0.10526315789473684,0.7734820469090024,nlg,False,False,False,0,0,0.0
8533,not_luhf,not_escalation,19,8,8,3,4,1,0,10,1,disambiguate_user_profile,propose_date,2,-1,1,0.25,0.05263157894736842,0.3867410234545012,nlu,False,False,False,1,1,0.3867410234545012
8534,not_luhf,not_escalation,18,8,8,5,2,1,1,8,1,disambiguate_user_profile,confirm_date_scheduled,4,0,4,0.5,0.2222222222222222,1.6262786389623964,nlu,False,False,False,3,3,1.2197089792217972
8535,not_luhf,not_escalation,22,9,9,3,4,2,0,11,2,"disambiguate_user_profile,transportation_type_unavailable",propose_date,1,-2,-1,0.1111111111111111,-0.045454545454545456,-0.33287108369807955,nlg,False,False,False,-1,-1,-0.33287108369807955
8536,luhf,escalation,19,0,8,3,2,3,1,9,1,disambiguate_user_profile,ask_time_preference,0,0,0,0.0,0.0,0.0,nlg,False,False,True,0,-1,-0.3867410234545012
8537,luhf,not_escalation,29,13,13,3,7,3,0,16,0,,ask_time_preference,0,0,0,0.0,0.0,0.0,nlg,False,False,False,-1,-1,-0.23457028809379762
8538,not_luhf,not_escalation,17,8,8,2,4,2,0,9,0,,transportation_of_device,0,0,0,0.0,0.0,0.0,nlu,False,False,False,-2,-2,-0.8548298638974533
8539,luhf,not_escalation,27,12,12,4,4,4,0,14,1,disambiguate_user_profile,ask_time_preference,0,-1,-1,0.0,-0.037037037037037035,-0.2592402606458915,nlg,False,False,False,0,0,0.0
8540,not_luhf,not_escalation,18,8,8,4,3,1,1,8,1,disambiguate_user_profile,confirm_date_scheduled,3,0,3,0.375,0.16666666666666666,1.2197089792217972,nlu,False,False,False,3,3,1.2197089792217972
8541,not_luhf,not_escalation,31,14,14,6,5,3,1,15,1,working_on_previous_request,confirm_date_scheduled,3,0,3,0.21428571428571427,0.0967741935483871,0.6367439214802291,nlu,False,False,False,3,3,0.6367439214802291
8542,luhf,not_escalation,17,7,7,2,2,3,0,10,0,,ask_time_preference,-1,0,-1,-0.14285714285714285,-0.058823529411764705,-0.42741493194872665,nlg,False,False,False,-1,-1,-0.42741493194872665
8543,not_luhf,not_escalation,20,9,9,1,4,4,0,9,2,"disambiguate_user_profile,disambiguate_user_profile",propose_date,-3,-2,-5,-0.3333333333333333,-0.25,-1.8393972058572117,nlg,False,False,False,0,0,0.0
8544,not_luhf,not_escalation,21,10,10,3,6,1,0,11,0,,inform_schedule_inspection,2,0,2,0.2,0.09523809523809523,0.6998754982223107,nlg,False,False,False,0,0,0.0
8545,not_luhf,not_escalation,19,8,8,4,2,2,1,9,1,disambiguate_user_profile,inform_schedule_inspection,2,0,2,0.25,0.10526315789473684,0.7734820469090024,nlg,False,False,False,1,1,0.3867410234545012
8546,not_luhf,not_escalation,23,11,11,4,6,1,0,12,0,,transportation_of_device,3,0,3,0.2727272727272727,0.13043478260869565,0.9499103081371595,nlu,False,False,False,0,0,0.0
8547,not_luhf,not_escalation,19,8,8,3,2,3,0,10,1,disambiguate_user_profile,ask_time_preference,0,-1,-1,0.0,-0.05263157894736842,-0.3867410234545012,nlg,False,False,False,-1,-1,-0.3867410234545012
8548,not_luhf,not_escalation,21,9,9,3,6,0,0,11,1,disambiguate_user_profile,inform_schedule_inspection,3,-1,2,0.3333333333333333,0.09523809523809523,0.6998754982223107,nlg,False,False,False,1,1,0.3499377491111553
8549,not_luhf,not_escalation,25,11,11,5,4,2,1,12,1,disambiguate_user_profile,time_asked_unavailable_propose_new,3,0,3,0.2727272727272727,0.12,0.8595143905805702,nlu,False,False,False,1,1,0.2865047968601901
8550,not_luhf,not_escalation,28,13,13,7,3,3,1,13,1,disambiguate_user_profile,confirm_date_scheduled,4,0,4,0.3076923076923077,0.14285714285714285,0.9863878557664257,nlg,False,False,False,3,3,0.7397908918248193
8551,not_luhf,not_escalation,18,8,8,5,2,1,1,8,1,disambiguate_user_profile,confirm_date_scheduled,4,0,4,0.5,0.2222222222222222,1.6262786389623964,nlu,False,False,False,3,3,1.2197089792217972
8552,not_luhf,not_escalation,23,10,10,4,4,2,0,13,0,,propose_date,2,0,2,0.2,0.08695652173913043,0.6332735387581063,nlg,False,False,False,1,1,0.31663676937905316
8553,not_luhf,not_escalation,20,9,9,2,5,2,0,10,1,disambiguate_user_profile,inform_schedule_inspection,0,-1,-1,0.0,-0.05,-0.36787944117144233,nlg,False,False,False,-1,-1,-0.36787944117144233
8554,not_luhf,not_escalation,18,8,8,4,2,2,1,8,1,disambiguate_user_profile,confirm_date_scheduled,2,0,2,0.25,0.1111111111111111,0.8131393194811982,nlu,False,False,False,3,3,1.2197089792217972
8555,not_luhf,not_escalation,20,9,9,5,1,3,0,11,0,,propose_date,2,0,2,0.2222222222222222,0.1,0.7357588823428847,nlu,False,False,False,2,2,0.7357588823428847
8556,not_luhf,not_escalation,20,9,9,5,2,2,2,8,1,disambiguate_user_profile,confirm_date_scheduled,3,1,4,0.3333333333333333,0.2,1.4715177646857693,nlu,False,False,False,3,3,1.103638323514327
8557,not_luhf,not_escalation,28,13,13,9,3,1,1,13,1,disambiguate_user_profile,confirm_date_scheduled,8,0,8,0.6153846153846154,0.2857142857142857,1.9727757115328515,nlg,False,False,False,3,3,0.7397908918248193
8558,not_luhf,not_escalation,20,9,9,2,3,4,0,9,2,"disambiguate_user_profile,disambiguate_user_profile",propose_date,-2,-2,-4,-0.2222222222222222,-0.2,-1.4715177646857693,nlu,False,False,False,0,0,0.0
8559,not_luhf,not_escalation,22,10,10,7,2,1,1,10,1,disambiguate_user_profile,confirm_date_scheduled,6,0,6,0.6,0.2727272727272727,1.9972265021884774,nlu,False,False,False,3,3,0.9986132510942387
8560,luhf,not_escalation,29,13,13,6,5,2,0,16,0,,propose_date,4,0,4,0.3076923076923077,0.13793103448275862,0.9382811523751905,nlg,False,False,False,0,0,0.0
8561,luhf,not_escalation,27,12,12,2,6,4,0,13,2,"disambiguate_user_profile,disambiguate_user_profile",propose_date,-2,-2,-4,-0.16666666666666666,-0.14814814814814814,-1.036961042583566,nlg,False,False,False,-1,-1,-0.2592402606458915
8562,luhf,not_escalation,23,10,10,6,2,2,0,12,1,disambiguate_user_profile,propose_date,4,-1,3,0.4,0.13043478260869565,0.9499103081371595,nlg,False,False,False,2,2,0.6332735387581063
8563,not_luhf,not_escalation,20,8,8,4,2,2,0,11,1,disambiguate_user_profile,ask_time_preference,2,-1,1,0.25,0.05,0.36787944117144233,nlg,False,False,False,0,0,0.0
8564,not_luhf,not_escalation,20,9,9,5,3,1,1,9,1,disambiguate_user_profile,confirm_date_scheduled,4,0,4,0.4444444444444444,0.2,1.4715177646857693,nlu,False,False,False,3,3,1.103638323514327
8565,not_luhf,not_escalation,22,10,10,5,4,1,1,10,1,disambiguate_user_profile,confirm_date_scheduled,4,0,4,0.4,0.18181818181818182,1.3314843347923182,nlu,False,False,False,3,3,0.9986132510942387
8566,luhf,not_escalation,25,11,11,4,5,2,0,13,1,disambiguate_user_profile,time_asked_unavailable_propose_new,2,-1,1,0.18181818181818182,0.04,0.2865047968601901,nlg,False,False,False,0,0,0.0
8567,not_luhf,not_escalation,20,9,9,2,3,4,0,9,2,"disambiguate_user_profile,disambiguate_user_profile",inform_schedule_inspection,-2,-2,-4,-0.2222222222222222,-0.2,-1.4715177646857693,nlg,False,False,False,0,0,0.0
8568,not_luhf,not_escalation,21,9,9,6,1,2,1,10,1,disambiguate_user_profile,inform_schedule_inspection,4,0,4,0.4444444444444444,0.19047619047619047,1.3997509964446213,nlg,False,False,False,1,1,0.3499377491111553
8569,not_luhf,not_escalation,19,8,8,4,2,2,0,10,1,disambiguate_user_profile,propose_date,2,-1,1,0.25,0.05263157894736842,0.3867410234545012,nlg,False,False,False,0,0,0.0
8570,luhf,not_escalation,27,12,12,3,7,2,0,15,0,,propose_date,1,0,1,0.08333333333333333,0.037037037037037035,0.2592402606458915,nlg,False,False,False,0,0,0.0
8571,not_luhf,not_escalation,23,11,11,6,3,2,1,10,1,disambiguate_user_profile,confirm_date_scheduled,4,0,4,0.36363636363636365,0.17391304347826086,1.2665470775162126,nlu,False,False,False,3,3,0.9499103081371595
8572,luhf,not_escalation,20,8,8,3,2,3,1,10,1,disambiguate_user_profile,ask_time_preference,0,0,0,0.0,0.0,0.0,nlg,False,False,False,-1,-1,-0.36787944117144233
8573,not_luhf,not_escalation,24,11,11,8,2,1,0,12,1,disambiguate_user_profile,time_asked_unavailable_propose_new,7,-1,6,0.6363636363636364,0.25,1.8071652714732123,nlu,False,False,False,2,2,0.602388423824404
8574,luhf,not_escalation,16,7,7,2,4,1,0,8,1,disambiguate_user_profile,transportation_of_device,1,-1,0,0.14285714285714285,0.0,0.0,nlg,False,False,False,-1,-1,-0.44932896411722156
8575,not_luhf,not_escalation,18,8,8,4,2,2,1,8,1,disambiguate_user_profile,confirm_date_scheduled,2,0,2,0.25,0.1111111111111111,0.8131393194811982,nlu,False,False,False,3,3,1.2197089792217972
8576,not_luhf,not_escalation,19,8,8,2,5,1,0,10,1,disambiguate_user_profile,propose_date,1,-1,0,0.125,0.0,0.0,nlg,False,False,False,1,1,0.3867410234545012
8577,not_luhf,not_escalation,23,11,11,4,6,1,0,11,1,disambiguate_user_profile,time_asked_unavailable_propose_new,3,-1,2,0.2727272727272727,0.08695652173913043,0.6332735387581063,nlu,False,False,False,2,2,0.6332735387581063
